data/spam2-test/nfzdfjtbjytkvivr.x;1
data/spam2-test/ooqkqyxtfwropxbc.x;0
data/spam2-test/iygoekalnyufybtk.x;0
data/spam2-test/ckndsvbfdlbmsjje.x;0
data/spam2-test/vlxxtrpndvkeaewz.x;1
data/spam2-test/zhyskqdgideltqdu.x;1
data/spam2-test/uimtbjjjhxlagitj.x;1
data/spam2-test/sctmarwsytebdlrw.x;1
data/spam2-test/bgyrttrpbmwrutrb.x;0
data/spam2-test/gzjvphbfuesrcrwt.x;1
data/spam2-test/hzmhmiwjffwsdnkm.x;1
data/spam2-test/buukzyhljqqqsnrp.x;1
data/spam2-test/uiiofhgjzfvkvrbb.x;1
data/spam2-test/hoqeltfqbgadupdo.x;1
data/spam2-test/xjamxfeuxasfkcqq.x;0
data/spam2-test/fbqywjysydeecftd.x;0
data/spam2-test/isvqiaauiniuspyb.x;1
data/spam2-test/oqhubacwayxiizrk.x;1
data/spam2-test/xjzvbpmbrkzptipt.x;0
data/spam2-test/xwjxuahcpkxuwwud.x;1
data/spam2-test/vplzdtmslhiqdzee.x;1
data/spam2-test/scevshktwrgnziql.x;0
data/spam2-test/losriyysjtfrmpcv.x;0
data/spam2-test/cplagxjndwgqevyn.x;1
data/spam2-test/rzdrnpihkqddixws.x;0
data/spam2-test/ovjnvstkfgjlwckn.x;1
data/spam2-test/rmitcftnpbjkzqbc.x;1
data/spam2-test/foqrxjbcahavdfeu.x;1
data/spam2-test/mnjrznavrpffddjq.x;1
data/spam2-test/icmxvdvefrrmpkmg.x;1
data/spam2-test/tqwjvxwjmgfrwquc.x;1
data/spam2-test/zzknxbxijdbqllvl.x;1
data/spam2-test/qmfrcjmsijbrgiin.x;1
data/spam2-test/xbxxqivuazkohhcp.x;0
data/spam2-test/dstkuiaaenjtwjdi.x;1
data/spam2-test/lfrbaxqholklxawt.x;1
data/spam2-test/cuuuyhfbppixwszf.x;1
data/spam2-test/zehvmeioeuszpagi.x;0
data/spam2-test/gbnhkhtlvezcjuei.x;1
data/spam2-test/circuheaxficgiys.x;1
data/spam2-test/rnfnxakzuknugwcp.x;1
data/spam2-test/giuhtvokicmxaejb.x;1
data/spam2-test/jnmviaikfifvufne.x;0
data/spam2-test/rlsfvecorekbncjo.x;0
data/spam2-test/xanoccspyjbhmxty.x;1
data/spam2-test/wuvjfekjptujzcqp.x;0
data/spam2-test/whssuaclvmfuvxpk.x;1
data/spam2-test/sckpepuwojkgrrax.x;1
data/spam2-test/qebmfghztfghogst.x;1
data/spam2-test/kkhvamnyabtzxbxa.x;1
data/spam2-test/uyinitjcapvcnphg.x;1
data/spam2-test/wrfmrlnweuunggcr.x;1
data/spam2-test/ykqtjeiajbyyroxj.x;1
data/spam2-test/yyhfrfzbizhkrwlu.x;0
data/spam2-test/abclvvytiuuwnlit.x;1
data/spam2-test/qjdlhqateiazjnur.x;1
data/spam2-test/wdvgywnblulbdzgf.x;1
data/spam2-test/emvopfepipysqrdw.x;1
data/spam2-test/nweyriwhgblwokgp.x;1
data/spam2-test/igwgrlehhbwcejnd.x;0
data/spam2-test/svhbrkzgayrbslut.x;1
data/spam2-test/sdzjyijwrwxlxlue.x;1
data/spam2-test/yffdvnvmncmkzejo.x;1
data/spam2-test/kzubedbvroxipqxr.x;1
data/spam2-test/qniondmvjenlmajs.x;1
data/spam2-test/htkjzayizmxgnjbu.x;1
data/spam2-test/eqcmaqzypgdxsyxl.x;1
data/spam2-test/uyiydbfiwjjgxjwi.x;1
data/spam2-test/baiwpayiovanxpeu.x;1
data/spam2-test/rtapbjecbtowwdmx.x;0
data/spam2-test/yvghgomugkguhxgn.x;0
data/spam2-test/btqjfubqsagzmydk.x;1
data/spam2-test/pvioaaxdcxustwnp.x;1
data/spam2-test/cdwqovopvakhfbqo.x;0
data/spam2-test/mwisnxpdnxntyasl.x;0
data/spam2-test/eeiyddxhisqaxdff.x;0
data/spam2-test/ldrtxmfjncepcchu.x;1
data/spam2-test/bibspvrgqzhlcfju.x;0
data/spam2-test/dnmuqrfvcpwqjxdl.x;0
data/spam2-test/pvpduyqicfkmvxlj.x;1
data/spam2-test/hscksbuszmtaufqo.x;1
data/spam2-test/juqcpzxhewmrczrr.x;1
data/spam2-test/ilykmlcqhdhyydhl.x;1
data/spam2-test/lwxnzwergtcpgmpj.x;1
data/spam2-test/mxfpnmfaciebfhtd.x;1
data/spam2-test/zfluhfurfdbajiyn.x;0
data/spam2-test/scghzyizpcddbaix.x;1
data/spam2-test/mgnwklwgqspdhwty.x;0
data/spam2-test/lkhsbsjaejcoeooj.x;0
data/spam2-test/yhhtjlnyrbduwloq.x;1
data/spam2-test/pnjijkirupyozjwd.x;0
data/spam2-test/xflsmetiuaszofdk.x;0
data/spam2-test/pwxmfwtzlzyusdzw.x;1
data/spam2-test/tscjtefnevtfqonx.x;1
data/spam2-test/tuyxejmmqopiuuct.x;0
data/spam2-test/elnruqmaarsgvqvc.x;1
data/spam2-test/qenteagdgnelkwdy.x;0
data/spam2-test/oprwapkfnuonaytq.x;1
data/spam2-test/powrbqipnhuqngaw.x;1
data/spam2-test/wtarntbzgvyojyad.x;0
data/spam2-test/izpulaasjtrdivxg.x;1
data/spam2-test/sbzhojcauwlixsbw.x;0
data/spam2-test/uigwydckqhjwxpsg.x;0
data/spam2-test/jrhjmusigbcmgxvd.x;0
data/spam2-test/nruoosrsjciduuhj.x;1
data/spam2-test/pqjryemthmvkicib.x;0
data/spam2-test/qgbfhrpidoobnulz.x;1
data/spam2-test/gkwotlmccizoccjd.x;1
data/spam2-test/vexvctfrxvyvdqsu.x;1
data/spam2-test/kayxtyklbpuyfjgu.x;1
data/spam2-test/ehetrliigzjxzxbd.x;0
data/spam2-test/qyohbmhmrebmfgtk.x;1
data/spam2-test/wudosgiumctvtgdz.x;1
data/spam2-test/zjhajtglsnbbzbui.x;0
data/spam2-test/mnvnkjuhdrhytbtf.x;1
data/spam2-test/srxxbvvjkxxuypmm.x;0
data/spam2-test/adhdwbsrdlapvilo.x;1
data/spam2-test/pildkwarjwsrpdtk.x;1
data/spam2-test/xkacuodcidorezvo.x;0
data/spam2-test/qgxwfmxxxvqnyzxf.x;1
data/spam2-test/gnmlpdvlucstsuqp.x;0
data/spam2-test/qsqsephzopdniefa.x;1
data/spam2-test/poumfvgbsoulqjkd.x;1
data/spam2-test/ngqynqbhlydpksda.x;0
data/spam2-test/hzidmofggyzeppcl.x;0
data/spam2-test/yhxyitqyouivugek.x;0
data/spam2-test/ianybfkcsvlnvxfv.x;1
data/spam2-test/dccfslpsvsdiwteo.x;1
data/spam2-test/ityizlpaandxnvlc.x;0
data/spam2-test/rkvfowlenkxlmgkv.x;0
data/spam2-test/qlfmfvholnjfqlhb.x;1
data/spam2-test/yprojfzjftetrbkr.x;1
data/spam2-test/nahbwogdfitxdemi.x;1
data/spam2-test/wumxznwrmvqtgbez.x;1
data/spam2-test/spjcqlzrggiptjsa.x;0
data/spam2-test/zsafazgcsoshvyvk.x;1
data/spam2-test/ppazscmhyrzeiesh.x;1
data/spam2-test/ylxcedxuzwrfpdrh.x;0
data/spam2-test/dpvohvqgoafhtrmv.x;1
data/spam2-test/bisznqsntoymmoqb.x;0
data/spam2-test/dqtifqeaykwxhavp.x;1
data/spam2-test/kfexfhtkgwbitgyd.x;1
data/spam2-test/rgzxqpfytccqqhfq.x;1
data/spam2-test/lusofyltzrnbjmmv.x;0
data/spam2-test/vsjuqxroizozlbcq.x;1
data/spam2-test/evzkbwoicmrdjabf.x;0
data/spam2-test/gsjmjjjkdszvwqmm.x;1
data/spam2-test/blycoduidmxpflia.x;1
data/spam2-test/lbcxnserdtspdygk.x;1
data/spam2-test/etlbirsqdjigfpnb.x;0
data/spam2-test/swalcrrsymktmhur.x;1
data/spam2-test/skgzxsvhmgzhwgwb.x;0
data/spam2-test/tvezuhbtgkyhperh.x;1
data/spam2-test/wltnbybjqnnfelac.x;1
data/spam2-test/aotjllzjshzeoynn.x;1
data/spam2-test/tsfvulckehugmukq.x;0
data/spam2-test/rzbtwxxlgkyveacj.x;1
data/spam2-test/xhyzvqslxgyleruk.x;0
data/spam2-test/miadlwxrpwzbgoxe.x;1
data/spam2-test/leanrtbspnsfiprf.x;1
data/spam2-test/phjckatouqjnaeru.x;1
data/spam2-test/pwkppwirivxoyrly.x;1
data/spam2-test/pxinsxnhqcbmwilo.x;0
data/spam2-test/ywfgbgzcfhrossww.x;1
data/spam2-test/dtmdtdzaazgwxinz.x;1
data/spam2-test/pjakikixiksittzo.x;0
data/spam2-test/ddwrfsyrmxinrvsr.x;0
data/spam2-test/uwvkrchphlejdxqy.x;1
data/spam2-test/ztpybnuvmxjskktb.x;0
data/spam2-test/wnynhivzwkznyfpc.x;1
data/spam2-test/iuhjpvmehackoqcn.x;1
data/spam2-test/vkdzimlwnzlyvcpd.x;1
data/spam2-test/axaiyuabcqtvfdjx.x;1
data/spam2-test/rwzatmhwvwmpecgk.x;0
data/spam2-test/minvfahekaxonitk.x;0
data/spam2-test/kqtytpvcbydewooz.x;1
data/spam2-test/dcwllpxgvnzbbevk.x;1
data/spam2-test/wztpibmneyzulyue.x;0
data/spam2-test/czpljaaiqbtzixtu.x;0
data/spam2-test/ylpmremshrtxguwi.x;1
data/spam2-test/eqsyrabeadfbzpsp.x;1
data/spam2-test/rfotawnuhdosgowi.x;1
data/spam2-test/nzpwonnowsdmftmm.x;1
data/spam2-test/srglxwdzgecydclw.x;1
data/spam2-test/pfxbrecekqrscctp.x;1
data/spam2-test/mexcohkvsnhnzrrh.x;0
data/spam2-test/frffpgezcxmdwjgf.x;1
data/spam2-test/gxayfouejpiogxae.x;1
data/spam2-test/nsuewvbzwbwxyzvn.x;0
data/spam2-test/navfpheqzeioetij.x;0
data/spam2-test/vdrmymdalrklxfmn.x;1
data/spam2-test/bodaxprikaikomoz.x;1
data/spam2-test/kzcoqusycduaiyki.x;1
data/spam2-test/ohzhsywuxnsrsrhn.x;1
data/spam2-test/gzedlcxwuagzhrgg.x;1
data/spam2-test/hhjwnzkpwvcjyhhg.x;0
data/spam2-test/fymvplgcmbdqjche.x;1
data/spam2-test/flxylufyhabtbuqi.x;1
data/spam2-test/mgowqxboecsnolvd.x;1
data/spam2-test/szxhtiufnfzzhnlc.x;1
data/spam2-test/idethbrwlvzezhks.x;0
data/spam2-test/scndwtrqtrvdgwpl.x;1
data/spam2-test/lkgwdvcvhfdyjqyr.x;1
data/spam2-test/uheeadquovcsdzpr.x;0
data/spam2-test/duxpbxirpgbdjznj.x;1
data/spam2-test/cthpgnmzdmdxizox.x;1
data/spam2-test/hojguvnicpoekrfm.x;0
data/spam2-test/zzdxcwuftqdbudsv.x;0
data/spam2-test/zyszjlraareaatue.x;0
data/spam2-test/glvzwhoactualcqz.x;0
data/spam2-test/nnjxgdtnzmeianau.x;0
data/spam2-test/pqmyegxvgbzconrx.x;0
data/spam2-test/ioolilglugqwslsn.x;1
data/spam2-test/pqvtuepnoetbxmbe.x;1
data/spam2-test/abkszejrjvvmvbsg.x;1
data/spam2-test/keqeahjykjgrnlvd.x;1
data/spam2-test/dzpfdoraxzfgwvdp.x;1
data/spam2-test/udlqvttowwnfvhce.x;1
data/spam2-test/srjnbsmtepoiqkdm.x;0
data/spam2-test/omzlxhrbuyfirfoi.x;0
data/spam2-test/wdnquynpeymxdwqd.x;0
data/spam2-test/cbvbeklqzviolyki.x;1
data/spam2-test/bipizvakplcuzfky.x;0
data/spam2-test/jgsrmjczxtsnywvx.x;0
data/spam2-test/lyjnujkhormlrncm.x;1
data/spam2-test/xknwammbalekekae.x;0
data/spam2-test/zwfqzduwluospvqt.x;0
data/spam2-test/ukxopvwzovldcipg.x;1
data/spam2-test/fbltgvqzkzhfzlun.x;1
data/spam2-test/rosytovexrrvvzfe.x;1
data/spam2-test/babbhxnxrvgcjbdh.x;1
data/spam2-test/oxistptrfghbkhvk.x;0
data/spam2-test/xqtgprgthdsangrb.x;1
data/spam2-test/rftmrjwcharwfuvg.x;1
data/spam2-test/czjvzvdpwyrkyahe.x;1
data/spam2-test/rqlldkvqdweakqaz.x;0
data/spam2-test/ejhdiyjvlkhgwilc.x;0
data/spam2-test/gkfeqfyoprldghkf.x;1
data/spam2-test/uolofrpopnfamkje.x;0
data/spam2-test/tdbpqgjhufygtywl.x;1
data/spam2-test/wiqkdxwzqsoamwby.x;1
data/spam2-test/buqgvdjbibtapyog.x;1
data/spam2-test/rxppngwflszjavkr.x;0
data/spam2-test/wnsncmznakgpjtfx.x;1
data/spam2-test/kmkbsqngwwggzicx.x;0
data/spam2-test/fmpibejjpskcrvyj.x;1
data/spam2-test/secskyyxeqxiytki.x;1
data/spam2-test/ukqgpurfbuuyjzfb.x;0
data/spam2-test/ggeeiuksixxlssha.x;0
data/spam2-test/bzrravgicplgnlcx.x;0
data/spam2-test/bfuucdymkvrpootk.x;0
data/spam2-test/pssewbdsbvhpbuvw.x;1
data/spam2-test/iugacoelwidjwseg.x;1
data/spam2-test/ojqbkkygykcavueu.x;0
data/spam2-test/danhenpduxazpcjx.x;0
data/spam2-test/ntuymzlqvtguxdea.x;0
data/spam2-test/rtvwhdnnpznvqzav.x;1
data/spam2-test/ebwfbyadrpyjikhy.x;1
data/spam2-test/tmylzgfczheglrhz.x;1
data/spam2-test/merbsgbtudhnjtwx.x;1
data/spam2-test/mfwgzyojgjrivltm.x;1
data/spam2-test/qrtbbixrnhcgafsn.x;1
data/spam2-test/hkpaqpqtciepkkph.x;1
data/spam2-test/bncdngpukcnpslqb.x;1
data/spam2-test/bdjsnklbonsogiio.x;0
data/spam2-test/unzclxomkilqbikc.x;1
data/spam2-test/ujvowzfkvpcxbsrl.x;0
data/spam2-test/doempjeeexofehzi.x;1
data/spam2-test/dbntjtbvpptlkdzb.x;1
data/spam2-test/ojwoppoynxtrlyzm.x;0
data/spam2-test/svplygshosepdgrx.x;0
data/spam2-test/zykrezqcxgviwqnc.x;1
data/spam2-test/hovrrekrimqalqgw.x;1
data/spam2-test/vtacrdergnqfwxdc.x;1
data/spam2-test/mbwgqtzrvgmuhciy.x;0
data/spam2-test/xpprxxupmoahawnd.x;0
data/spam2-test/povhyjjcfvuvtelr.x;0
data/spam2-test/eighclwscsvstrrx.x;1
data/spam2-test/hlewksbjgsplypij.x;1
data/spam2-test/ftaaqotkqmwpnpsg.x;1
data/spam2-test/rihyghgcarfbkkix.x;0
data/spam2-test/yoebwcqilgolvbur.x;1
data/spam2-test/wpdwatxxiusnmdxc.x;1
data/spam2-test/bnnkrezyftbaqcyw.x;1
data/spam2-test/wwjqryzgnqbbrumk.x;1
data/spam2-test/paoqaubgoiblzpdd.x;0
data/spam2-test/igukpvoaznaffvpf.x;1
data/spam2-test/furwzhmozscnoorj.x;1
data/spam2-test/nzenzozxpyxdvlwu.x;1
data/spam2-test/acmlbwhoajztszwz.x;0
data/spam2-test/altntpwurnwcexey.x;0
data/spam2-test/kctfpkrxupsoyogh.x;1
data/spam2-test/gmeegtbzwqxesqpr.x;1
data/spam2-test/eskbddwhwbmgqijt.x;1
data/spam2-test/xgdwgylnrzfbbdyn.x;1
data/spam2-test/udmgjukgfahyatta.x;0
data/spam2-test/xtxygouzvknayptj.x;0
data/spam2-test/kuygurjemjpxpxfd.x;0
data/spam2-test/onhhpevqrvbyclys.x;1
data/spam2-test/uxdlunqvisffsytw.x;1
data/spam2-test/bploufbfcgtyitor.x;0
data/spam2-test/agpfqmsfiyqcqvpy.x;1
data/spam2-test/wnkxuehtaltbendf.x;0
data/spam2-test/xvieaspwyvxuvgzq.x;1
data/spam2-test/gmlbmgskihsevpio.x;1
data/spam2-test/iicxjephzenwkgeh.x;1
data/spam2-test/uhizctzmusjihazq.x;1
data/spam2-test/qesksjwoqcejxlue.x;1
data/spam2-test/mehfescpjdwbxwai.x;0
data/spam2-test/jmnzcyyciytqcnsy.x;0
data/spam2-test/vnbqnaqzsgtewjid.x;1
data/spam2-test/eunslddfgpkyspnp.x;1
data/spam2-test/prfvdalzqcnmxbey.x;0
data/spam2-test/dauzlfbtyjyrnnhh.x;1
data/spam2-test/dkxfdtqhnpcilfjv.x;1
data/spam2-test/pjviaxatxteacrtx.x;1
data/spam2-test/rtxqznixtujgxygj.x;1
data/spam2-test/ymuhysoreubmjzal.x;0
data/spam2-test/pieulaxeiuakdltw.x;1
data/spam2-test/bqhisueroawomsfv.x;0
data/spam2-test/gfoocobiqiiadrjq.x;1
data/spam2-test/gfpjqpasxnhdfimp.x;0
data/spam2-test/tqqkklemoorbthgv.x;1
data/spam2-test/jqqrxjuffcevoadd.x;1
data/spam2-test/ghvliculkxtqmztz.x;1
data/spam2-test/umjticedoskenoph.x;0
data/spam2-test/rgnmtkgfambzmxdy.x;1
data/spam2-test/gbnjqumyhertkjqo.x;1
data/spam2-test/ytrkwobcvwfbqvzn.x;0
data/spam2-test/beknentpxccvatqq.x;1
data/spam2-test/yoyzowvzplstftia.x;1
data/spam2-test/wfcrhdxnveqzpkcp.x;0
data/spam2-test/auyysqwifkaeqjhf.x;0
data/spam2-test/ndpvviwwopacmykn.x;1
data/spam2-test/esqgftfpchufuafu.x;0
data/spam2-test/rbwmpyjsapfhruwp.x;0
data/spam2-test/fpehaxwprkmbjwvn.x;1
data/spam2-test/qjqxnodhsosaacol.x;1
data/spam2-test/lagxpzjurxawvisn.x;1
data/spam2-test/ejlrfozzbgfgbiyo.x;0
data/spam2-test/drhwvxofuhcgbatb.x;1
data/spam2-test/enbufrxspipyiseh.x;1
data/spam2-test/hvvcyifmyugcqpro.x;1
data/spam2-test/yfpyifcyizrfzqwv.x;1
data/spam2-test/pyihfxcumsbfsymk.x;0
data/spam2-test/gcercocdzdjgrtku.x;1
data/spam2-test/pgwqqvclweatldfy.x;1
data/spam2-test/syfvcbdxutdmwnou.x;1
data/spam2-test/jbmpenyoacjuhmse.x;1
data/spam2-test/wgfoemecxnvsitif.x;1
data/spam2-test/nzayybeawlxgqlub.x;0
data/spam2-test/nntgqcscjhneunbq.x;0
data/spam2-test/wudrkcaqpzhfbodp.x;1
data/spam2-test/ulciguqzjvtezwrm.x;1
data/spam2-test/skhnrmlevaqwrscq.x;1
data/spam2-test/bhebvhvkwkqcflfi.x;1
data/spam2-test/ijwfmnegcuyseykc.x;1
data/spam2-test/hvvvuwshfuslndwf.x;0
data/spam2-test/lqbdnuhavzhfqqfs.x;0
data/spam2-test/llctusrfyxrufysv.x;0
data/spam2-test/qcocoryrwnyzoowa.x;0
data/spam2-test/abzrvsbzscsdykqt.x;0
data/spam2-test/ybujolfunifguosc.x;1
data/spam2-test/lwposcyqeojmadct.x;0
data/spam2-test/mvasnzcuruuqlhtj.x;1
data/spam2-test/tegjlviwhyuxcbmt.x;0
data/spam2-test/ekolhkrmohkwiuhz.x;1
data/spam2-test/kwucpforirioowyg.x;0
data/spam2-test/cxitptgzufgrlmhp.x;1
data/spam2-test/coaohlxwjpdolabn.x;0
data/spam2-test/zoleyxwwaqndgisn.x;0
data/spam2-test/bgrfdgvumzeqwmqo.x;1
data/spam2-test/axgecwajuppfqkzt.x;1
data/spam2-test/ovdhuotpzvcvvrrs.x;0
data/spam2-test/tgkasjppawfeuxwc.x;1
data/spam2-test/oamkjsyoolvzmqnd.x;1
data/spam2-test/aomhipxrdyppiivk.x;1
data/spam2-test/mgeyyjlimoajcqhx.x;0
data/spam2-test/dtaolptpgcxhtopp.x;0
data/spam2-test/brpzjlgxwopjtmtw.x;0
data/spam2-test/xafabrvlhxovycvw.x;0
data/spam2-test/vtqignpjloobvwwr.x;1
data/spam2-test/cypkwfumrflxctjp.x;0
data/spam2-test/ebqmukpiexmcdpvb.x;1
data/spam2-test/tyjggfaoqpeaqvml.x;0
data/spam2-test/fpmvybfbqprlgkbz.x;0
data/spam2-test/yjbcrllnlckyxzag.x;0
data/spam2-test/wezgbfujklzutesx.x;0
data/spam2-test/ycfcokqdddqoaahu.x;0
data/spam2-test/vdgdqdacnldtkowx.x;0
data/spam2-test/bslivdpmtdrrobxo.x;0
data/spam2-test/mkqgdkyhxdmzqhso.x;1
data/spam2-test/nboozsscvxrrcdnm.x;0
data/spam2-test/ypghvytuucbmuzuo.x;0
data/spam2-test/ywesisoqdqrkoovk.x;0
data/spam2-test/qpdsxovmukutxsbh.x;0
data/spam2-test/kxpvuywgbfxgimcp.x;1
data/spam2-test/cgbdecawijfiizdt.x;1
data/spam2-test/eoefkyghacxcfuex.x;1
data/spam2-test/qwppcnsgntthozdx.x;0
data/spam2-test/oigelunvcrlgjeve.x;1
data/spam2-test/ntxdhudffckhpwpc.x;1
data/spam2-test/owlpotemanrkdmqx.x;1
data/spam2-test/fzxolllpskbyotgg.x;1
data/spam2-test/aeogwdhhibftuofi.x;1
data/spam2-test/zsfxdynppuiudvoi.x;1
data/spam2-test/vwseltdxajcifhsu.x;1
data/spam2-test/ynijxttpxhnxrmbq.x;1
data/spam2-test/kdqazhesugixvrzm.x;1
data/spam2-test/cjduzvjhjqiwcufm.x;0
data/spam2-test/ohijdnkkjaqfwrrs.x;1
data/spam2-test/wrbnmixaugwesugf.x;1
data/spam2-test/gjudytocmdbxsyvw.x;1
data/spam2-test/qedchmydvopfovuj.x;0
data/spam2-test/oeysqxbteuazsjxx.x;1
data/spam2-test/ykfkrogzhcllirnf.x;0
data/spam2-test/pstpqlnimjkcfzhp.x;1
data/spam2-test/dkvwyfzwlvrctpvv.x;0
data/spam2-test/vmcxujbpmiqgfcdp.x;1
data/spam2-test/bozjfchpeqtetmem.x;1
data/spam2-test/pluhiiotvtqighnp.x;0
data/spam2-test/cqywzmzitppgrila.x;0
data/spam2-test/tnwxvqfowyaqwnpi.x;1
data/spam2-test/vjlvgflgtivcfckc.x;1
data/spam2-test/ftnfwoyxznxpyrdl.x;1
data/spam2-test/necnptxoxsugdjtj.x;1
data/spam2-test/rvvggyvshdayzuox.x;1
data/spam2-test/liitltnhleoryzyb.x;0
data/spam2-test/npmjcppujuflydza.x;0
data/spam2-test/qoexdsxwsrofsczf.x;1
data/spam2-test/ewzwksfrsqbwtmgd.x;1
data/spam2-test/nvgitcwauzncdqaq.x;1
data/spam2-test/fgtnpcmkvgtcjxsz.x;1
data/spam2-test/ncnkyeudzrdynvyu.x;1
data/spam2-test/pywmqkkygfkpdntv.x;0
data/spam2-test/wwemftshkegcuctw.x;1
data/spam2-test/arsbrflzfpginqtq.x;0
